,key_original_file,isEmpty,has_zeros,has_duplicates,is_sorted,contains_even_numbers,contains_odd_numbers,contains_integers,contains_floats,more_positive_or_negative,weigth_of_list,vs,vs_str
934,934,False,False,False,False,True,True,True,False,n,wn,error,error
935,935,False,False,True,False,True,True,True,False,n,wp,error,error
936,936,False,False,False,False,True,True,True,False,p,wp,error,error
937,937,False,False,False,False,True,False,True,False,p,wp,0,No-violate
938,938,False,False,False,False,True,True,True,False,n,wn,error,error
939,939,False,False,False,False,True,True,True,False,n,wp,error,error
940,940,False,False,False,False,True,True,True,False,p,wp,error,error
941,941,False,True,False,False,True,True,True,False,n,wp,error,error
942,942,False,False,False,False,True,True,True,False,n,wn,error,error
943,943,False,False,False,False,True,True,True,False,p,wp,error,error
944,944,False,False,False,False,True,True,True,False,e,wn,error,error
945,945,False,False,False,False,True,True,True,False,n,wn,error,error
946,946,False,False,False,False,True,True,True,False,p,wn,error,error
947,947,False,False,False,False,True,True,True,False,n,wn,error,error
948,948,False,False,False,False,False,True,True,False,e,we,error,error
949,949,False,False,False,False,True,True,True,False,n,wn,error,error
950,950,False,False,True,False,True,True,True,False,n,wn,error,error
951,951,False,False,True,False,True,True,True,False,n,wn,error,error
952,952,False,True,True,False,True,False,True,False,p,wp,error,error
953,953,False,False,True,False,True,True,True,False,p,wp,error,error
954,954,False,False,True,False,True,True,True,False,n,wn,error,error
955,955,False,False,False,True,True,False,True,False,p,wp,0,No-violate
956,956,False,False,False,False,True,True,True,False,n,wn,error,error
957,957,False,False,True,False,True,True,True,False,n,wn,error,error
958,958,False,False,False,False,True,True,True,False,e,wp,error,error
959,959,False,False,False,True,False,True,True,False,n,wn,error,error
960,960,False,False,True,True,True,True,True,False,n,wn,error,error
961,961,False,False,False,False,True,True,True,False,n,wn,error,error
962,962,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
963,963,False,True,False,False,True,True,True,False,p,wp,error,error
964,964,False,False,False,False,True,True,True,False,p,wp,error,error
965,965,False,False,False,True,True,True,True,False,e,wp,error,error
966,966,False,False,False,False,True,True,True,False,n,wn,error,error
967,967,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
968,968,False,False,True,False,True,True,True,False,p,wp,error,error
969,969,False,True,True,False,True,True,True,False,p,wp,error,error
970,970,False,False,True,False,True,True,True,False,p,wp,error,error
971,971,False,False,False,False,True,True,True,False,n,wp,error,error
972,972,False,False,True,False,True,True,True,False,p,wp,error,error
973,973,False,False,False,True,True,False,True,False,e,wp,error,error
974,974,False,False,True,False,True,True,True,False,n,wn,error,error
975,975,False,False,False,True,True,False,True,False,p,wp,0,No-violate
976,976,False,False,False,False,True,True,True,False,p,wn,error,error
977,977,False,False,False,False,True,True,True,False,p,wp,0,No-violate
978,978,False,True,True,False,True,True,True,False,p,wp,error,error
979,979,False,False,False,False,True,True,True,False,e,wp,error,error
980,980,False,False,True,False,True,True,True,False,p,wp,error,error
981,981,False,False,True,False,True,True,True,False,e,wn,error,error
982,982,False,False,False,False,True,True,True,False,p,wp,error,error
983,983,False,True,True,False,True,True,True,False,p,wp,error,error
984,984,False,False,False,False,True,True,True,False,n,wp,error,error
985,985,False,False,True,False,True,True,True,False,p,wp,error,error
986,986,False,False,True,False,True,True,True,False,n,wn,error,error
987,987,False,True,False,False,True,True,True,False,n,wn,error,error
988,988,False,False,True,False,True,True,True,False,n,wn,error,error
989,989,False,False,False,False,True,True,True,False,n,wn,error,error
990,990,False,False,False,True,True,True,True,False,n,wn,error,error
991,991,False,False,False,False,True,True,True,False,p,wp,error,error
992,992,False,False,False,False,True,True,True,False,p,wp,error,error
993,993,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
994,994,False,False,False,False,True,True,True,False,e,wn,error,error
995,995,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
996,996,False,False,False,False,True,True,True,False,n,wn,error,error
997,997,False,False,False,False,True,True,True,False,p,wp,error,error
998,998,False,False,True,False,True,True,True,False,p,wp,error,error
999,999,False,True,True,False,True,True,True,False,p,wp,error,error
1000,1000,False,False,False,False,True,True,True,False,n,wn,error,error
1001,1001,False,False,False,True,True,False,True,False,p,wp,0,No-violate
1002,1002,False,False,False,True,False,True,True,False,n,wn,error,error
1003,1003,False,False,False,True,True,False,True,False,p,wp,0,No-violate
1004,1004,False,False,False,True,True,True,True,False,e,wn,error,error
1005,1005,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1006,1006,False,False,False,False,True,True,True,False,p,wn,error,error
1007,1007,False,True,False,False,True,True,True,False,n,wn,error,error
1008,1008,False,False,True,False,True,True,True,False,n,wn,error,error
1009,1009,False,False,True,False,True,True,True,False,n,wp,error,error
1010,1010,False,False,False,True,False,True,True,False,n,wn,error,error
1011,1011,False,True,True,False,True,True,True,False,n,wn,error,error
1012,1012,False,True,False,False,True,True,True,False,p,wp,error,error
1013,1013,False,False,True,False,True,True,True,False,n,wn,error,error
1014,1014,False,True,False,False,True,True,True,False,p,wp,error,error
1015,1015,False,False,False,False,True,True,True,False,n,wn,error,error
1016,1016,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1017,1017,False,False,False,False,False,True,True,False,e,wn,error,error
1018,1018,False,False,False,False,True,True,True,False,n,wn,error,error
1019,1019,False,False,True,False,True,True,True,False,e,wn,error,error
1020,1020,False,False,True,False,True,True,True,False,n,wn,error,error
1021,1021,False,False,False,False,True,True,True,False,p,we,error,error
1022,1022,False,False,False,False,True,True,True,False,n,wn,error,error
1023,1023,False,False,True,False,True,True,True,False,n,wn,error,error
1024,1024,False,False,True,False,True,True,True,False,p,wp,error,error
1025,1025,False,False,True,False,True,True,True,False,n,wn,error,error
1026,1026,False,False,True,False,True,True,True,False,p,wp,error,error
1027,1027,False,False,True,False,True,True,True,False,p,wp,error,error
1028,1028,False,False,False,False,True,True,True,False,n,wp,error,error
1029,1029,False,False,False,False,True,True,True,False,p,wp,error,error
1030,1030,False,False,True,False,True,True,True,False,n,wn,error,error
1031,1031,False,False,True,False,True,True,True,False,n,wn,error,error
1032,1032,False,False,True,False,True,True,True,False,n,wn,error,error
1033,1033,False,False,True,False,True,True,True,False,n,wn,error,error
1034,1034,False,False,False,True,True,False,True,False,p,wp,0,No-violate
1035,1035,False,False,True,False,True,True,True,False,p,wp,error,error
1036,1036,False,False,True,False,True,True,True,False,p,wn,error,error
1037,1037,False,False,False,False,True,True,True,False,n,wn,error,error
1038,1038,False,False,False,True,True,True,True,False,n,wn,error,error
1039,1039,False,False,True,False,True,True,True,False,p,wp,error,error
1040,1040,False,False,False,False,True,True,True,False,p,wp,error,error
1041,1041,False,False,False,False,True,True,True,False,p,wp,error,error
1042,1042,False,False,True,False,True,True,True,False,p,wp,error,error
1043,1043,False,False,False,True,True,False,True,False,p,wp,0,No-violate
1044,1044,False,False,True,False,True,True,True,False,p,wp,error,error
1045,1045,False,False,False,True,False,True,True,False,n,wn,error,error
1046,1046,False,False,False,False,True,True,True,False,p,wp,error,error
1047,1047,False,False,False,False,True,True,True,False,e,wp,error,error
1048,1048,False,False,True,False,True,True,True,False,e,wn,error,error
1049,1049,False,True,True,False,True,True,True,False,p,wp,error,error
1050,1050,False,False,False,False,True,True,True,False,n,wn,error,error
1051,1051,False,True,True,False,True,True,True,False,p,wp,error,error
1052,1052,False,False,True,False,True,True,True,False,n,wn,error,error
1053,1053,False,False,False,False,True,True,True,False,p,wp,error,error
1054,1054,False,False,True,False,True,True,True,False,p,wn,error,error
1055,1055,False,False,True,False,True,True,True,False,e,wn,error,error
1056,1056,False,False,False,False,True,True,True,False,p,wp,error,error
1057,1057,False,False,True,False,True,True,True,False,n,wn,error,error
1058,1058,False,False,False,False,False,True,True,False,e,wp,error,error
1059,1059,False,False,True,False,True,True,True,False,e,wp,error,error
1060,1060,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1061,1061,False,True,False,False,True,True,True,False,e,wp,error,error
1062,1062,False,True,False,False,True,True,True,False,n,wn,error,error
1063,1063,False,False,False,False,True,True,True,False,p,wp,error,error
1064,1064,False,False,True,False,True,True,True,False,n,wn,error,error
1065,1065,False,True,True,False,True,True,True,False,n,wn,error,error
1066,1066,False,False,False,True,False,True,True,False,n,wn,error,error
1067,1067,False,False,True,True,True,False,True,False,n,wn,error,error
1068,1068,False,True,True,False,True,True,True,False,n,wn,error,error
1069,1069,False,False,True,False,True,True,True,False,e,wp,error,error
1070,1070,False,False,False,False,True,True,True,False,p,wn,error,error
1071,1071,False,False,False,True,False,True,True,False,n,wn,error,error
1072,1072,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1073,1073,False,False,True,False,True,True,True,False,e,wp,error,error
1074,1074,False,False,False,False,True,True,True,False,n,wn,error,error
1075,1075,False,False,False,True,True,False,True,False,n,wn,error,error
1076,1076,False,True,True,False,True,True,True,False,n,wn,error,error
1077,1077,False,True,True,False,True,True,True,False,n,wn,error,error
1078,1078,False,False,True,False,True,True,True,False,e,wp,error,error
1079,1079,False,False,True,False,True,True,True,False,n,wn,error,error
1080,1080,False,False,True,False,True,True,True,False,n,wn,error,error
1081,1081,False,False,False,True,True,True,True,False,e,wn,error,error
1082,1082,False,False,False,False,True,True,True,False,n,wn,error,error
1083,1083,False,False,False,True,True,True,True,False,e,wp,error,error
1084,1084,False,False,False,True,True,False,True,False,n,wn,error,error
1085,1085,False,False,True,False,True,True,True,False,p,wp,error,error
1086,1086,False,False,False,False,False,True,True,False,n,wn,error,error
1087,1087,False,False,False,False,True,False,True,False,e,wp,error,error
1088,1088,False,False,False,False,True,True,True,False,n,wn,error,error
1089,1089,False,False,False,False,True,True,True,False,n,wn,error,error
1090,1090,False,False,True,False,True,True,True,False,e,wn,error,error
1091,1091,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1092,1092,False,False,True,False,True,True,True,False,p,wp,error,error
1093,1093,False,False,True,False,True,True,True,False,n,wn,error,error
1094,1094,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1095,1095,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1096,1096,False,False,False,True,False,True,True,False,n,wn,error,error
1097,1097,False,False,False,False,True,True,True,False,n,wn,error,error
1098,1098,False,False,False,False,True,True,True,False,p,wp,0,No-violate
1099,1099,False,False,False,False,True,True,True,False,p,wn,error,error
1100,1100,False,False,False,False,True,True,True,False,n,wn,error,error
1101,1101,False,False,False,True,True,True,True,False,p,wp,0,No-violate
1102,1102,False,False,False,False,True,True,True,False,p,wp,error,error
1103,1103,False,False,False,True,True,True,True,False,n,wn,error,error
1104,1104,False,False,False,False,True,True,True,False,n,wn,error,error
1105,1105,False,False,True,False,True,True,True,False,n,wn,error,error
1106,1106,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1107,1107,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1108,1108,False,True,True,False,True,True,True,False,p,wp,error,error
1109,1109,False,False,False,False,True,True,True,False,n,wn,error,error
1110,1110,False,True,False,False,True,True,True,False,n,wn,error,error
1111,1111,False,False,True,False,True,True,True,False,p,wn,error,error
1112,1112,False,False,False,False,True,True,True,False,p,wp,error,error
1113,1113,False,False,True,False,True,True,True,False,p,wp,error,error
1114,1114,False,False,False,False,True,True,True,False,e,wp,error,error
1115,1115,False,False,False,False,True,True,True,False,n,wp,error,error
1116,1116,False,False,False,False,True,True,True,False,e,wp,error,error
1117,1117,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1118,1118,False,False,True,False,True,True,True,False,n,wn,error,error
1119,1119,False,False,True,False,True,True,True,False,p,wp,error,error
1120,1120,False,False,False,False,True,True,True,False,p,wp,error,error
1121,1121,False,True,True,False,True,True,True,False,p,wp,error,error
1122,1122,False,False,False,False,True,True,True,False,n,wn,error,error
1123,1123,False,False,False,False,True,True,True,False,n,wn,error,error
1124,1124,False,False,False,False,True,True,True,False,p,wp,error,error
1125,1125,False,True,True,False,True,True,True,False,n,wn,error,error
1126,1126,False,False,False,False,True,True,True,False,n,wn,error,error
1127,1127,False,True,False,False,True,True,True,False,n,wn,error,error
1128,1128,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1129,1129,False,False,False,False,True,True,True,False,n,wn,error,error
1130,1130,False,False,False,False,True,True,True,False,p,wp,error,error
1131,1131,False,False,True,False,True,True,True,False,n,wp,error,error
1132,1132,False,False,False,False,True,True,True,False,n,wp,error,error
1133,1133,False,False,False,False,True,True,True,False,e,wn,error,error
1134,1134,False,False,True,False,True,True,True,False,n,wn,error,error
1135,1135,False,False,False,False,False,True,True,False,n,wn,error,error
1136,1136,False,False,True,False,True,True,True,False,e,wn,error,error
1137,1137,False,True,True,False,True,True,True,False,p,wp,error,error
1138,1138,False,False,True,True,True,True,True,False,p,wp,0,No-violate
1139,1139,False,False,False,True,True,False,True,False,n,wn,error,error
1140,1140,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1141,1141,False,False,False,False,True,True,True,False,n,wn,error,error
1142,1142,False,False,True,False,True,True,True,False,p,wp,error,error
1143,1143,False,False,True,False,True,True,True,False,n,wn,error,error
1144,1144,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1145,1145,False,True,False,False,True,True,True,False,p,wp,error,error
1146,1146,False,False,True,False,True,True,True,False,n,wn,error,error
1147,1147,False,True,False,False,True,True,True,False,e,wn,error,error
1148,1148,False,False,False,False,True,True,True,False,n,wn,error,error
1149,1149,False,False,True,False,True,True,True,False,n,wn,error,error
1150,1150,False,False,False,True,False,True,True,False,n,wn,error,error
1151,1151,False,False,True,False,True,True,True,False,e,wn,error,error
1152,1152,False,False,False,False,True,True,True,False,p,wp,error,error
1153,1153,False,False,False,True,True,False,True,False,e,wn,error,error
1154,1154,False,False,True,False,True,True,True,False,e,wp,error,error
1155,1155,False,False,True,False,True,True,True,False,n,wp,error,error
1156,1156,False,False,True,False,True,True,True,False,p,wp,error,error
1157,1157,False,True,True,False,True,True,True,False,n,wn,error,error
1158,1158,False,False,True,False,True,True,True,False,p,wp,error,error
1159,1159,False,False,False,False,False,True,True,False,p,wn,error,error
1160,1160,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1161,1161,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1162,1162,False,False,True,False,True,True,True,False,n,wn,error,error
1163,1163,False,False,True,False,True,True,True,False,n,wn,error,error
1164,1164,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1165,1165,False,False,False,False,True,True,True,False,e,wn,error,error
1166,1166,False,False,False,False,True,True,True,False,e,wp,error,error
1167,1167,False,False,False,False,True,True,True,False,n,wn,error,error
1168,1168,False,False,False,False,True,True,True,False,n,wn,error,error
1169,1169,False,True,True,False,True,True,True,False,p,wp,error,error
1170,1170,False,False,True,False,True,True,True,False,n,wn,error,error
1171,1171,False,False,False,True,True,True,True,False,p,wp,0,No-violate
1172,1172,False,False,False,False,True,True,True,False,p,wp,error,error
1173,1173,False,False,True,False,True,True,True,False,n,wn,error,error
1174,1174,False,False,True,True,True,True,True,False,p,wp,error,error
1175,1175,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1176,1176,False,False,True,False,True,True,True,False,p,wp,error,error
1177,1177,False,False,False,False,True,True,True,False,p,wp,error,error
1178,1178,False,False,False,False,False,True,True,False,e,wn,error,error
1179,1179,False,True,False,False,True,True,True,False,e,wn,error,error
1180,1180,False,False,True,False,True,True,True,False,n,wn,error,error
1181,1181,False,True,True,False,True,True,True,False,n,wn,error,error
1182,1182,False,False,False,False,True,True,True,False,p,wp,error,error
1183,1183,False,False,False,False,True,True,True,False,n,wn,error,error
1184,1184,False,False,True,False,True,True,True,False,n,wn,error,error
1185,1185,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1186,1186,False,False,True,False,True,True,True,False,p,wp,error,error
1187,1187,False,False,False,False,True,True,True,False,p,wp,error,error
1188,1188,False,False,False,True,True,True,True,False,e,wp,error,error
1189,1189,False,False,False,False,True,True,True,False,n,wn,error,error
1190,1190,False,False,False,False,True,True,True,False,p,wp,error,error
1191,1191,False,False,False,False,True,True,True,False,e,wn,error,error
1192,1192,False,False,True,False,True,True,True,False,n,wn,error,error
1193,1193,False,False,False,True,True,True,True,False,p,wp,0,No-violate
1194,1194,False,False,False,False,True,True,True,False,p,wp,error,error
1195,1195,False,False,True,False,True,True,True,False,p,wp,error,error
1196,1196,False,True,True,False,True,True,True,False,p,wp,error,error
1197,1197,False,True,True,False,True,True,True,False,n,wn,error,error
1198,1198,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1199,1199,False,False,False,False,True,True,True,False,n,wn,error,error
1200,1200,False,False,False,True,True,False,True,False,n,wn,error,error
1201,1201,False,False,True,False,True,True,True,False,p,wp,error,error
1202,1202,False,False,True,False,True,True,True,False,p,wp,error,error
1203,1203,False,True,True,False,True,True,True,False,p,wp,error,error
1204,1204,False,False,False,False,True,True,True,False,p,wp,error,error
1205,1205,False,False,False,False,True,True,True,False,n,wp,error,error
1206,1206,False,False,True,False,True,True,True,False,n,wn,error,error
1207,1207,False,False,False,False,True,False,True,False,n,wn,error,error
1208,1208,False,False,True,False,True,True,True,False,n,wn,error,error
1209,1209,False,False,False,False,True,True,True,False,p,wp,error,error
1210,1210,False,False,True,False,True,True,True,False,p,wp,error,error
1211,1211,False,False,True,False,True,True,True,False,p,wn,error,error
1212,1212,False,False,True,False,True,True,True,False,e,wn,error,error
1213,1213,False,False,False,False,True,True,True,False,n,wn,error,error
1214,1214,False,False,False,False,True,True,True,False,n,wn,error,error
1215,1215,False,False,False,False,True,True,True,False,n,wn,error,error
1216,1216,False,False,True,False,True,True,True,False,n,wn,error,error
1217,1217,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1218,1218,False,False,True,False,True,True,True,False,p,wp,error,error
1219,1219,False,False,True,False,True,True,True,False,n,wn,error,error
1220,1220,False,False,False,False,False,True,True,False,p,wp,error,error
1221,1221,False,False,False,False,True,True,True,False,p,wp,error,error
1222,1222,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1223,1223,False,False,False,False,True,True,True,False,n,wn,error,error
1224,1224,False,False,False,False,True,True,True,False,e,wp,error,error
1225,1225,False,True,True,False,True,True,True,False,p,wp,error,error
1226,1226,False,False,False,True,False,True,True,False,p,wp,0,No-violate
1227,1227,False,False,True,False,True,True,True,False,p,wp,error,error
1228,1228,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1229,1229,False,True,True,False,True,True,True,False,n,wn,error,error
1230,1230,False,False,False,False,True,True,True,False,e,we,error,error
1231,1231,False,False,False,False,True,True,True,False,p,wp,error,error
1232,1232,False,False,True,False,True,True,True,False,n,wn,error,error
1233,1233,False,True,False,False,True,True,True,False,p,wp,error,error
1234,1234,False,False,False,False,True,True,True,False,p,wp,error,error
1235,1235,False,False,True,False,True,True,True,False,p,wp,error,error
1236,1236,False,False,False,False,True,True,True,False,n,wn,error,error
1237,1237,False,False,True,False,True,True,True,False,e,wn,error,error
1238,1238,False,False,False,False,True,True,True,False,p,wp,error,error
1239,1239,False,False,True,False,True,True,True,False,p,wp,error,error
1240,1240,False,False,False,False,True,True,True,False,n,wn,error,error
1241,1241,False,False,True,False,True,True,True,False,p,wp,error,error
1242,1242,False,False,False,False,True,True,True,False,n,wn,error,error
1243,1243,False,True,False,False,True,True,True,False,n,wn,error,error
1244,1244,False,False,True,False,True,True,True,False,p,wp,error,error
1245,1245,False,False,True,False,True,True,True,False,n,wn,error,error
1246,1246,False,False,False,False,True,True,True,False,p,wp,0,No-violate
1247,1247,False,False,False,False,True,True,True,False,n,wp,error,error
1248,1248,False,True,False,True,True,False,True,False,n,wn,error,error
1249,1249,False,False,False,False,True,True,True,False,n,wn,error,error
1250,1250,False,False,False,False,True,True,True,False,e,wp,error,error
1251,1251,False,False,False,False,True,True,True,False,n,wn,error,error
1252,1252,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1253,1253,False,True,True,False,True,True,True,False,n,wn,error,error
1254,1254,False,False,True,False,True,True,True,False,n,wn,error,error
1255,1255,False,False,True,False,True,True,True,False,n,wn,error,error
1256,1256,False,False,True,False,True,True,True,False,n,wn,error,error
1257,1257,False,False,True,False,True,True,True,False,n,wp,error,error
1258,1258,False,False,True,False,True,True,True,False,n,wn,error,error
1259,1259,False,False,True,False,True,True,True,False,n,wn,error,error
1260,1260,False,False,True,False,True,True,True,False,n,wn,error,error
1261,1261,False,False,False,False,True,True,True,False,p,wp,error,error
1262,1262,False,False,False,False,True,True,True,False,p,wp,error,error
1263,1263,False,True,True,False,True,True,True,False,n,wn,error,error
1264,1264,False,False,False,False,True,True,True,False,n,wn,error,error
1265,1265,False,False,True,False,True,True,True,False,p,wp,error,error
1266,1266,False,False,False,False,True,True,True,False,n,wn,error,error
1267,1267,False,False,True,False,True,True,True,False,n,wn,error,error
1268,1268,False,False,False,False,True,True,True,False,e,wn,error,error
1269,1269,False,False,False,True,True,False,True,False,n,wn,error,error
1270,1270,False,False,False,False,True,True,True,False,e,wn,error,error
1271,1271,False,False,False,False,True,True,True,False,p,wp,error,error
1272,1272,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1273,1273,False,False,True,False,True,True,True,False,n,wn,error,error
1274,1274,False,False,True,False,True,True,True,False,n,wn,error,error
1275,1275,False,False,True,False,True,True,True,False,p,wp,error,error
1276,1276,False,False,False,True,False,True,True,False,n,wn,error,error
1277,1277,False,False,False,False,True,True,True,False,p,wp,error,error
1278,1278,False,True,True,False,True,True,True,False,n,wn,error,error
1279,1279,False,True,True,False,True,True,True,False,e,wp,error,error
1280,1280,False,False,True,False,True,True,True,False,n,wn,error,error
1281,1281,False,False,True,False,True,True,True,False,n,wn,error,error
1282,1282,False,False,False,False,True,True,True,False,p,wp,error,error
1283,1283,False,False,False,True,False,True,True,False,n,wn,error,error
1284,1284,False,False,False,False,True,True,True,False,e,wp,error,error
1285,1285,False,False,True,False,True,True,True,False,n,wn,error,error
1286,1286,False,False,False,False,True,True,True,False,p,wp,error,error
1287,1287,False,True,False,False,True,True,True,False,p,wp,error,error
1288,1288,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1289,1289,False,False,False,False,True,True,True,False,n,wn,error,error
1290,1290,False,False,False,False,True,True,True,False,e,wp,error,error
1291,1291,False,False,False,False,True,True,True,False,n,wp,error,error
1292,1292,False,False,True,False,True,True,True,False,n,wn,error,error
1293,1293,False,True,True,False,True,True,True,False,n,wn,error,error
1294,1294,False,False,True,False,True,True,True,False,n,wn,error,error
1295,1295,False,False,True,False,True,True,True,False,n,wn,error,error
1296,1296,False,False,True,False,True,True,True,False,n,wn,error,error
1297,1297,False,False,False,False,True,True,True,False,n,wn,error,error
1298,1298,False,False,False,False,True,True,True,False,p,wp,error,error
1299,1299,False,False,False,False,True,True,True,False,p,wp,error,error
1300,1300,False,False,True,False,True,True,True,False,p,wp,error,error
1301,1301,False,False,True,False,True,True,True,False,p,wp,error,error
1302,1302,False,False,True,False,True,True,True,False,p,wp,error,error
1303,1303,False,True,False,False,True,True,True,False,n,wn,error,error
1304,1304,False,False,False,False,True,True,True,False,p,wp,error,error
1305,1305,False,False,False,False,True,True,True,False,p,wn,error,error
1306,1306,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1307,1307,False,False,False,False,True,True,True,False,p,wp,error,error
1308,1308,False,False,False,False,True,True,True,False,n,wn,error,error
1309,1309,False,False,True,False,True,True,True,False,p,wp,error,error
1310,1310,False,False,True,False,False,True,True,False,p,wp,error,error
1311,1311,False,False,False,True,True,True,True,False,e,wp,error,error
1312,1312,False,False,False,False,True,True,True,False,n,wn,error,error
1313,1313,False,False,False,False,True,True,True,False,n,wn,error,error
1314,1314,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1315,1315,False,False,True,False,True,True,True,False,p,wp,error,error
1316,1316,False,True,True,False,True,True,True,False,p,wp,error,error
1317,1317,False,True,True,False,True,True,True,False,p,wp,error,error
1318,1318,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1319,1319,False,True,False,False,True,True,True,False,p,wp,error,error
1320,1320,False,False,True,False,True,True,True,False,p,wp,error,error
1321,1321,False,True,True,False,True,True,True,False,n,wn,error,error
1322,1322,False,False,True,False,True,True,True,False,n,wn,error,error
1323,1323,False,False,True,False,True,True,True,False,n,wp,error,error
1324,1324,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1325,1325,False,False,True,False,True,True,True,False,e,wp,error,error
1326,1326,False,True,False,False,True,True,True,False,p,wp,error,error
1327,1327,False,True,False,False,True,True,True,False,p,wp,error,error
1328,1328,False,False,False,False,True,True,True,False,p,wp,error,error
1329,1329,False,True,False,False,True,True,True,False,n,wn,error,error
1330,1330,False,False,True,False,True,True,True,False,p,wp,error,error
1331,1331,False,False,False,False,True,True,True,False,n,wp,error,error
1332,1332,False,False,True,False,True,True,True,False,p,wp,error,error
1333,1333,False,True,True,False,True,True,True,False,p,wp,error,error
1334,1334,False,False,False,True,True,False,True,False,n,wn,error,error
1335,1335,False,False,True,False,True,True,True,False,n,wn,error,error
1336,1336,False,False,True,False,True,True,True,False,n,wn,error,error
1337,1337,False,False,True,False,True,True,True,False,p,wp,error,error
1338,1338,False,False,False,False,True,True,True,False,p,wp,error,error
1339,1339,False,False,False,False,True,True,True,False,p,wp,0,No-violate
1340,1340,False,False,False,False,True,True,True,False,p,wp,error,error
1341,1341,False,False,False,False,True,True,True,False,p,wp,error,error
1342,1342,False,False,False,False,True,True,True,False,p,wp,error,error
1343,1343,False,False,False,False,True,True,True,False,n,wn,error,error
1344,1344,False,True,True,False,True,True,True,False,p,wp,error,error
1345,1345,False,False,True,False,True,True,True,False,p,wn,error,error
1346,1346,False,True,False,False,True,True,True,False,p,wp,error,error
1347,1347,False,False,False,True,False,True,True,False,n,wn,error,error
1348,1348,False,False,True,False,True,True,True,False,n,wn,error,error
1349,1349,False,False,True,False,True,True,True,False,n,wn,error,error
1350,1350,False,True,False,False,True,True,True,False,p,wp,error,error
1351,1351,False,False,False,False,True,True,True,False,n,wn,error,error
1352,1352,False,False,False,False,True,True,True,False,p,wp,error,error
1353,1353,False,False,True,False,False,True,True,False,n,wn,error,error
1354,1354,False,False,False,False,True,True,True,False,e,wn,error,error
1355,1355,False,False,True,False,True,True,True,False,n,wn,error,error
1356,1356,False,False,False,False,True,True,True,False,p,wp,error,error
1357,1357,False,False,False,False,True,True,True,False,p,wp,error,error
1358,1358,False,False,True,False,True,True,True,False,n,wn,error,error
1359,1359,False,False,False,False,True,True,True,False,p,wp,0,No-violate
1360,1360,False,True,False,False,True,True,True,False,n,wn,error,error
1361,1361,False,False,True,False,True,True,True,False,n,wn,error,error
1362,1362,False,False,False,False,True,True,True,False,p,wp,error,error
1363,1363,False,True,False,False,True,True,True,False,n,wn,error,error
1364,1364,False,True,True,False,True,True,True,False,p,wp,error,error
1365,1365,False,False,False,False,True,True,True,False,p,wp,error,error
1366,1366,False,False,False,True,True,False,True,False,n,wn,error,error
1367,1367,False,False,True,False,True,True,True,False,n,wn,error,error
1368,1368,False,False,True,False,True,True,True,False,p,wp,error,error
1369,1369,False,False,True,False,True,True,True,False,p,wp,error,error
1370,1370,False,False,False,False,True,True,True,False,n,wn,error,error
1371,1371,False,False,True,False,True,True,True,False,p,wp,error,error
1372,1372,False,False,False,True,False,True,True,False,n,wn,error,error
1373,1373,False,False,False,True,False,True,True,False,n,wn,error,error
1374,1374,True,NA,NA,NA,NA,NA,NA,NA,NA,we,error,error
1375,1375,False,False,False,False,True,True,True,False,n,wn,error,error
1376,1376,False,False,True,False,True,True,True,False,n,wn,error,error
1377,1377,False,False,False,False,True,True,True,False,p,wn,error,error
